,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
2726,RT @iamannalope: @cnnbrk #PrayForThePhilippines As the world watches for #Hagupit..This is not another #Haiyan.  #Pray Thank you. O:-),"['RT', '@', 'iamannalope', ':', '@', 'cnnbrk', '#', 'PrayForThePhilippines', 'As', 'world', 'watches', '#', 'Hagupit', '..', 'This', 'another', '#', 'Haiyan', '.', '#', 'Pray', 'Thank', '.', 'O', ':', '-', ')']",1.0,0.5,1,0,0,0,0,0,0,sympathy_and_emotional_support
2727,RT @AlFRANCEformed: Nothing is impossible when it comes to a prayerful nation. Lumiliit lalo ang bagyo. Thank you Lord. #RubyPH,"['RT', '@', 'AlFRANCEformed', ':', 'Nothing', 'impossible', 'comes', 'prayerful', 'nation', '.', 'Lumiliit', 'lalo', 'ang', 'bagyo', '.', 'Thank', 'Lord', '.', '#', 'RubyPH']",1.0,-0.6666666666666666,2,0,0,0,0,0,0,sympathy_and_emotional_support
2728,God will help us  #RubyPH,"['God', 'help', 'us', '#', 'RubyPH']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
2729,#Hagupit to hit the day we were to be in Tacloban to talk to #epayments recipients post-#Haiyan. Still recovering &amp; now in harms way. #sad,"['#', 'Hagupit', 'hit', 'day', 'Tacloban', 'talk', '#', 'epayments', 'recipients', 'post-', '#', 'Haiyan', '.', 'Still', 'recovering', '&', 'amp', ';', 'harms', 'way', '.', '#', 'sad']",1.0,-0.5,1,0,0,0,0,0,0,not_related_or_irrelevant
2730,but typhoon Hagupit was so bad although i slept though it but it was like 12-13 hours long if not more.,"['typhoon', 'Hagupit', 'bad', 'although', 'slept', 'though', 'like', '12-13', 'hours', 'long', '.']",0.5222222222222223,-0.3333333333333333,2,0,0,0,0,0,0,other_useful_information
2731,"RT @PHIWorldNews: Smart Sun say network operating ""normally"" in most areas hit by #RubyPH normalising in Samar &amp; Biliran. | @miguelrcamus…","['RT', '@', 'PHIWorldNews', ':', 'Smart', 'Sun', 'say', 'network', 'operating', '``', 'normally', ""''"", 'areas', 'hit', '#', 'RubyPH', 'normalising', 'Samar', '&', 'amp', ';', 'Biliran', '.', '|', '@', 'miguelrcamus…']",0.5714285714285714,0.35714285714285715,0,0,0,0,0,0,0,other_useful_information
2732,the wall street journal: typhoon batters philippines #news http://t.co/xJuVOIp7cV #business #market,"['wall', 'street', 'journal', ':', 'typhoon', 'batters', 'philippines', '#', 'news', 'http', ':', '//t.co/xJuVOIp7cV', '#', 'business', '#', 'market']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2733,RT @KiannaDy: When tarpaulins on billboards are rolled up you know the storms coming #RubyPH,"['RT', '@', 'KiannaDy', ':', 'When', 'tarpaulins', 'billboards', 'rolled', 'know', 'storms', 'coming', '#', 'RubyPH']",0.0,0.0,1,0,0,0,0,1,0,other_useful_information
2734,As Typhoon Hagupit Hits Philippines Evacuees Express Relief: Fears over a repeat of the devastation left by T... http://t.co/ORZy6gV2va,"['As', 'Typhoon', 'Hagupit', 'Hits', 'Philippines', 'Evacuees', 'Express', 'Relief', ':', 'Fears', 'repeat', 'devastation', 'left', 'T', '...', 'http', ':', '//t.co/ORZy6gV2va']",0.0,0.0,0,0,0,0,0,0,0,displaced_people_and_evacuations
2735,#UN lauds #Philippines handling of typhoon #Hagupit (Ruby) @unisdr http://t.co/R91GU2yJDN,"['#', 'UN', 'lauds', '#', 'Philippines', 'handling', 'typhoon', '#', 'Hagupit', '(', 'Ruby', ')', '@', 'unisdr', 'http', ':', '//t.co/R91GU2yJDN']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2736,RT @PDRRMCBulacan: #WalangPasok Advisory No. 6 LOCALIZED SUSPENSION as of 6:45 PM - December 8 2014  Suspension of Classes for... http://t…,"['RT', '@', 'PDRRMCBulacan', ':', '#', 'WalangPasok', 'Advisory', 'No', '.', '6', 'LOCALIZED', 'SUSPENSION', '6:45', 'PM', '-', 'December', '8', '2014', 'Suspension', 'Classes', '...', 'http', ':', '//t…']",0.0,0.0,0,3,0,0,0,0,0,other_useful_information
2737,@ohiwasnevergone jha r u okay ?RT @BBCNewsAsia: VIDEO: Powerful typhoon nears Philippines http://t.co/GKufses1PE,"['@', 'ohiwasnevergone', 'jha', 'r', 'u', 'okay', '?', 'RT', '@', 'BBCNewsAsia', ':', 'VIDEO', ':', 'Powerful', 'typhoon', 'nears', 'Philippines', 'http', ':', '//t.co/GKufses1PE']",0.75,0.4,0,0,0,1,0,0,1,caution_and_advice
2738,RT @DZMMTeleRadyo: #RubyPH 6-beses magla-landfall http://t.co/nhw9DT3FFw http://t.co/gC4jaPeQ9I,"['RT', '@', 'DZMMTeleRadyo', ':', '#', 'RubyPH', '6-beses', 'magla-landfall', 'http', ':', '//t.co/nhw9DT3FFw', 'http', ':', '//t.co/gC4jaPeQ9I']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2739,Winds rain herald Typhoon Hagupit,"['Winds', 'rain', 'herald', 'Typhoon', 'Hagupit']",0.0,0.0,0,0,0,0,0,0,0,caution_and_advice
2740,RT @TomSaterCNN: Past December #Philippines storms have taken too many lives. #Hagupit is stronger than these two. @cnntoday @cnni http://t…,"['RT', '@', 'TomSaterCNN', ':', 'Past', 'December', '#', 'Philippines', 'storms', 'taken', 'many', 'lives', '.', '#', 'Hagupit', 'stronger', 'two', '.', '@', 'cnntoday', '@', 'cnni', 'http', ':', '//t…']",0.375,0.125,0,0,0,0,0,0,0,injured_or_dead_people
2741,RT @ZayumMxtt: rt for an indirect Ὁ5 its pretty rainy here in the PH so might as well #PrayForThePhilippines http://t.co/uiyZdcTKqa,"['RT', '@', 'ZayumMxtt', ':', 'rt', 'indirect', 'Ὁ5', 'pretty', 'rainy', 'PH', 'might', 'well', '#', 'PrayForThePhilippines', 'http', ':', '//t.co/uiyZdcTKqa']",1.0,0.25,1,0,0,0,1,0,0,sympathy_and_emotional_support
2742,#RubyPH Update: 1AM today 07Dec.2014 Typhoon RUBY was located at 120km Southeast of Catarman Northern Samar or... http://t.co/eSYliruv8D,"['#', 'RubyPH', 'Update', ':', '1AM', 'today', '07Dec.2014', 'Typhoon', 'RUBY', 'located', '120km', 'Southeast', 'Catarman', 'Northern', 'Samar', '...', 'http', ':', '//t.co/eSYliruv8D']",0.0,0.0,0,0,0,0,0,0,0,caution_and_advice
2743,RT @LeslieAmor: Stay safe in God's care #Pilipinas #supertyphoon #RubyPH #Godbless CTO @kkbmovement #YouthSummit2014 #fearless http://t.co/…,"['RT', '@', 'LeslieAmor', ':', 'Stay', 'safe', 'God', ""'s"", 'care', '#', 'Pilipinas', '#', 'supertyphoon', '#', 'RubyPH', '#', 'Godbless', 'CTO', '@', 'kkbmovement', '#', 'YouthSummit2014', '#', 'fearless', 'http', ':', '//t.co/…']",0.5,0.5,0,0,0,0,0,0,0,sympathy_and_emotional_support
2744,the sky turns grey as the storm is getting nearer... #Hagupit,"['sky', 'turns', 'grey', 'storm', 'getting', 'nearer', '...', '#', 'Hagupit']",0.1,-0.05,0,0,0,0,0,0,0,other_useful_information
2745,#RubyPH is trending. Whut.  Stay safe guys.,"['#', 'RubyPH', 'trending', '.', 'Whut', '.', 'Stay', 'safe', 'guys', '.']",0.5,0.5,0,0,0,0,0,0,0,caution_and_advice
2746,RT @MatamaanKa: Trust in the Lord with all your heart. #ShareTheLove #RubyPH #ThingsToDoPagMalamig http://t.co/JzbcLHzIvG,"['RT', '@', 'MatamaanKa', ':', 'Trust', 'Lord', 'heart', '.', '#', 'ShareTheLove', '#', 'RubyPH', '#', 'ThingsToDoPagMalamig', 'http', ':', '//t.co/JzbcLHzIvG']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
2747,RT @OCHAAsiaPac: The latest numbers you need to know on Typhoon #Hagupit #RubyPH http://t.co/n5ApM97rds http://t.co/yGeuM6gfCi,"['RT', '@', 'OCHAAsiaPac', ':', 'The', 'latest', 'numbers', 'need', 'know', 'Typhoon', '#', 'Hagupit', '#', 'RubyPH', 'http', ':', '//t.co/n5ApM97rds', 'http', ':', '//t.co/yGeuM6gfCi']",0.9,0.5,1,0,0,0,0,0,0,other_useful_information
2748,RT @MyJaps: For the latest news on typhoon #RubyPh go to http://t.co/EihfPEYVhi,"['RT', '@', 'MyJaps', ':', 'For', 'latest', 'news', 'typhoon', '#', 'RubyPh', 'go', 'http', ':', '//t.co/EihfPEYVhi']",0.9,0.5,0,0,0,0,0,0,0,other_useful_information
2749,RT @weathernetwork: GRAPHIC: Typhoon #Hagupit expected impacts. Details: http://t.co/OibWkdvTwc #RubyPH http://t.co/4cYMjfdO4u,"['RT', '@', 'weathernetwork', ':', 'GRAPHIC', ':', 'Typhoon', '#', 'Hagupit', 'expected', 'impacts', '.', 'Details', ':', 'http', ':', '//t.co/OibWkdvTwc', '#', 'RubyPH', 'http', ':', '//t.co/4cYMjfdO4u']",0.4,-0.05,0,0,0,0,0,0,0,caution_and_advice
2750,RT @hamishNews: Nope here to cover #TyphoonHagupit for @abc @WNTonight &amp; @GMA,"['RT', '@', 'hamishNews', ':', 'Nope', 'cover', '#', 'TyphoonHagupit', '@', 'abc', '@', 'WNTonight', '&', 'amp', ';', '@', 'GMA']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2751,Online crisis response. #RubyPH http://t.co/UYJ5M5LkIA,"['Online', 'crisis', 'response', '.', '#', 'RubyPH', 'http', ':', '//t.co/UYJ5M5LkIA']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2752,"#TracingPH #RubyPH #MovePH Irene Sunga - (Description) curly hair dimple on right cheek 5'3"" tall fair complexion wearing eyeglasses","['#', 'TracingPH', '#', 'RubyPH', '#', 'MovePH', 'Irene', 'Sunga', '-', '(', 'Description', ')', 'curly', 'hair', 'dimple', 'right', 'cheek', '5', ""'"", '3', ""''"", 'tall', 'fair', 'complexion', 'wearing', 'eyeglasses']",0.7178571428571429,0.4928571428571428,0,2,0,0,0,0,0,not_related_or_irrelevant
2753,Thousands flee Typhoon Hagupit,"['Thousands', 'flee', 'Typhoon', 'Hagupit']",0.0,0.0,0,0,0,0,0,0,0,displaced_people_and_evacuations
2754,Philippines Typhoon Hagupit Update 2014: Thousands Stranded In Evacuation… http://t.co/CAnO5i1n1H #Typhoon,"['Philippines', 'Typhoon', 'Hagupit', 'Update', '2014', ':', 'Thousands', 'Stranded', 'In', 'Evacuation…', 'http', ':', '//t.co/CAnO5i1n1H', '#', 'Typhoon']",0.0,0.0,0,1,0,0,0,0,0,displaced_people_and_evacuations
2755,75 pct chance 'Hagupit' to hit Eastern Samar: PAGASA http://t.co/2SVOznYN0d,"['75', 'pct', 'chance', ""'Hagupit"", ""'"", 'hit', 'Eastern', 'Samar', ':', 'PAGASA', 'http', ':', '//t.co/2SVOznYN0d']",0.0,0.0,0,1,0,0,0,0,0,caution_and_advice
2756,RT @andrewcnn: 'Please don't dear god' is survivor's prayer. Quote from Tacloban man front page Philippine Inquirer as  country braces for…,"['RT', '@', 'andrewcnn', ':', ""'Please"", ""n't"", 'dear', 'god', ""'"", 'survivor', ""'s"", 'prayer', '.', 'Quote', 'Tacloban', 'man', 'front', 'page', 'Philippine', 'Inquirer', 'country', 'braces', 'for…']",0.0,0.0,0,0,0,0,0,0,0,sympathy_and_emotional_support
2757,RT @21SweetNovember: Please pray for the Philippines #RubyPH,"['RT', '@', '21SweetNovember', ':', 'Please', 'pray', 'Philippines', '#', 'RubyPH']",0.0,0.0,0,0,0,0,0,0,0,sympathy_and_emotional_support
2758,"RT @Stephen_Cornish: #MSF's thoughts w/ #Philippines MT ""@MSF_canada: We are on the ground &amp; have surgical teams in place #Philippines #Hag…","['RT', '@', 'Stephen_Cornish', ':', '#', 'MSF', ""'s"", 'thoughts', 'w/', '#', 'Philippines', 'MT', '``', '@', 'MSF_canada', ':', 'We', 'ground', '&', 'amp', ';', 'surgical', 'teams', 'place', '#', 'Philippines', '#', 'Hag…']",0.0,0.0,1,0,0,0,0,0,0,donation_needs_or_offers_or_volunteering_services
2759,Good Evening ὠ4  Stay safe everyone!  #RubyPH �?�?�? http://t.co/MSqYpyjHQo,"['Good', 'Evening', 'ὠ4', 'Stay', 'safe', 'everyone', '!', '#', 'RubyPH', '�', '?', '�', '?', '�', '?', 'http', ':', '//t.co/MSqYpyjHQo']",0.55,0.6625,0,0,1,3,0,0,0,caution_and_advice
2760,RT @ACCORD_Inc: 100% of ACCORD's shelters in Brgy. Bocawon and Brgy. Mag-aso La Paz Leyte survived the strong winds of #RubyPH http://t.c…,"['RT', '@', 'ACCORD_Inc', ':', '100', '%', 'ACCORD', ""'s"", 'shelters', 'Brgy', '.', 'Bocawon', 'Brgy', '.', 'Mag-aso', 'La', 'Paz', 'Leyte', 'survived', 'strong', 'winds', '#', 'RubyPH', 'http', ':', '//t.c…']",0.7333333333333333,0.4333333333333333,0,1,0,0,0,0,0,infrastructure_and_utilities_damage
2761,RT @dost_pagasa: Typhoon “#RubyPH” has weakened while traversing Sibuyan Sea http://t.co/6rWePVMz17,"['RT', '@', 'dost_pagasa', ':', 'Typhoon', '“', '#', 'RubyPH', '”', 'weakened', 'traversing', 'Sibuyan', 'Sea', 'http', ':', '//t.co/6rWePVMz17']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2762,Typhoon Death Toll Rises In Philippines Though Devastation Less Than Feared: At least 21 people are dead and more… http://t.co/lFIkjh7ADE,"['Typhoon', 'Death', 'Toll', 'Rises', 'In', 'Philippines', 'Though', 'Devastation', 'Less', 'Than', 'Feared', ':', 'At', 'least', '21', 'people', 'dead', 'more…', 'http', ':', '//t.co/lFIkjh7ADE']",0.2888888888888889,-0.22222222222222224,0,1,0,0,0,0,0,injured_or_dead_people
2763,RT @incredi_paul: Don't forget to pray about the #Hagupit #RubyPH . We should always be prepare and always believe that God is always with …,"['RT', '@', 'incredi_paul', ':', 'Do', ""n't"", 'forget', 'pray', '#', 'Hagupit', '#', 'RubyPH', '.', 'We', 'always', 'prepare', 'always', 'believe', 'God', 'always', '…']",0.0,0.0,1,0,0,0,0,0,0,sympathy_and_emotional_support
2764,Here comes the rain!☔️😱 #RubyPH #Hagupit,"['Here', 'comes', 'rain', '!', '☔️😱', '#', 'RubyPH', '#', 'Hagupit']",0.0,0.0,0,0,1,0,0,0,0,not_related_or_irrelevant
2765,Surf s up.... #hagupit #typhoon #stormsurge #philippines #kitesurfsiargao #PhotoGrid #cloud9… http://t.co/b2nDSh6Y79,"['Surf', '....', '#', 'hagupit', '#', 'typhoon', '#', 'stormsurge', '#', 'philippines', '#', 'kitesurfsiargao', '#', 'PhotoGrid', '#', 'cloud9…', 'http', ':', '//t.co/b2nDSh6Y79']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2766,RT breakingstorm: More than half a million people flee coastal villages as Typhoon Hagupit sweeps across eastern Philippines - BBCNews ht… b,"['RT', 'breakingstorm', ':', 'More', 'half', 'million', 'people', 'flee', 'coastal', 'villages', 'Typhoon', 'Hagupit', 'sweeps', 'across', 'eastern', 'Philippines', '-', 'BBCNews', 'ht…', 'b']",0.3333333333333333,0.16666666666666669,0,0,0,0,0,0,0,displaced_people_and_evacuations
2767,RT @OnesBurning: Never underestimate ↓ the #Power of #GAIA  #Hagupit  #Philippines  #TyphoonHagupit  #supercell http://t.co/SCVvRLsnFK,"['RT', '@', 'OnesBurning', ':', 'Never', 'underestimate', '↓', '#', 'Power', '#', 'GAIA', '#', 'Hagupit', '#', 'Philippines', '#', 'TyphoonHagupit', '#', 'supercell', 'http', ':', '//t.co/SCVvRLsnFK']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2768,#SafeNow - Ceferina Sunga 30 last known to be in Taft Eastern Samar. Contact details: 09288312029 09064453846. #RubyPH #MovePH #RescuePH,"['#', 'SafeNow', '-', 'Ceferina', 'Sunga', '30', 'last', 'known', 'Taft', 'Eastern', 'Samar', '.', 'Contact', 'details', ':', '09288312029', '09064453846', '.', '#', 'RubyPH', '#', 'MovePH', '#', 'RescuePH']",0.06666666666666667,0.0,0,3,0,0,0,0,0,missing_trapped_or_found_people
2769,What ever God does is not for us to understand. ....but to accept and believe that His way is always for the BEST. #RubyPH,"['What', 'ever', 'God', 'us', 'understand', '.', '....', 'accept', 'believe', 'His', 'way', 'always', 'BEST', '.', '#', 'RubyPH']",0.3,1.0,2,0,0,0,0,1,0,sympathy_and_emotional_support
2770,RT @ABSCBNNews: #walangpasok list as of 2 p.m. http://t.co/ojZLUBLKFX,"['RT', '@', 'ABSCBNNews', ':', '#', 'walangpasok', 'list', '2', 'p.m.', 'http', ':', '//t.co/ojZLUBLKFX']",0.0,0.0,0,1,0,0,0,0,0,other_useful_information
2771,RT @ABSCBNNews: DSWD's Soliman: There are approximately 299 evacuation centers in E. Samar. #RubyPH,"['RT', '@', 'ABSCBNNews', ':', 'DSWD', ""'s"", 'Soliman', ':', 'There', 'approximately', '299', 'evacuation', 'centers', 'E.', 'Samar', '.', '#', 'RubyPH']",0.6,-0.4,0,1,0,0,0,0,0,displaced_people_and_evacuations
2772,Typhoon Hagupit: 500000 people flee to safety in eastern Philippines http://t.co/izRrmwW569,"['Typhoon', 'Hagupit', ':', '500000', 'people', 'flee', 'safety', 'eastern', 'Philippines', 'http', ':', '//t.co/izRrmwW569']",0.0,0.0,0,1,0,0,0,0,0,displaced_people_and_evacuations
2773,Philippines: Improved emergency communication blunts impact of typhoon Hagupit  Source: UN Development Programme... http://t.co/zS8zUuGg38,"['Philippines', ':', 'Improved', 'emergency', 'communication', 'blunts', 'impact', 'typhoon', 'Hagupit', 'Source', ':', 'UN', 'Development', 'Programme', '...', 'http', ':', '//t.co/zS8zUuGg38']",0.0,0.0,0,0,0,0,0,0,0,infrastructure_and_utilities_damage
2774,RT @Joseph_Morong: Sharing w:u some of the apps that proved to be useful during our coverage here of #RubyPH in sorsogon. Most r free. http…,"['RT', '@', 'Joseph_Morong', ':', 'Sharing', 'w', ':', 'u', 'apps', 'proved', 'useful', 'coverage', '#', 'RubyPH', 'sorsogon', '.', 'Most', 'r', 'free', '.', 'http…']",0.43333333333333335,0.4000000000000001,1,0,0,0,0,0,1,other_useful_information
2775,RT @govph: #walangpasok • Classes at all levels &amp; gov't work in Regions IV-A IV-B NCR have been suspended for Dec. 8: http://t.co/5DDoQVG…,"['RT', '@', 'govph', ':', '#', 'walangpasok', '•', 'Classes', 'levels', '&', 'amp', ';', ""gov't"", 'work', 'Regions', 'IV-A', 'IV-B', 'NCR', 'suspended', 'Dec.', '8', ':', 'http', ':', '//t.co/5DDoQVG…']",0.0,0.0,0,1,0,0,0,0,0,other_useful_information
2776,RT @govph: PHOTO: PNP Western Visayas joins #ReliefPH operations in #RubyPH-hit communities. | via @pnp_region6 http://t.co/qZsjEEMdVD,"['RT', '@', 'govph', ':', 'PHOTO', ':', 'PNP', 'Western', 'Visayas', 'joins', '#', 'ReliefPH', 'operations', '#', 'RubyPH-hit', 'communities', '.', '|', 'via', '@', 'pnp_region6', 'http', ':', '//t.co/qZsjEEMdVD']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
2777,RT @gmanews: DILG Sec. @MARoxas: Situation in Eastern Samar post-#RubyPH now stable http://t.co/er5i2XvUAW http://t.co/0aWbArPG2D,"['RT', '@', 'gmanews', ':', 'DILG', 'Sec', '.', '@', 'MARoxas', ':', 'Situation', 'Eastern', 'Samar', 'post-', '#', 'RubyPH', 'stable', 'http', ':', '//t.co/er5i2XvUAW', 'http', ':', '//t.co/0aWbArPG2D']",0.6,-0.1,0,0,0,0,0,0,0,other_useful_information
2778,It's Signal No. 3 here in #Laguna and we're all experiencing strong winds and rainfall. Stay safe! Dont forget to pray! ⚡️☔️ὤF #RubyPH”,"['It', ""'s"", 'Signal', 'No', '.', '3', '#', 'Laguna', ""'re"", 'experiencing', 'strong', 'winds', 'rainfall', '.', 'Stay', 'safe', '!', 'Dont', 'forget', 'pray', '!', '⚡️☔️ὤF', '#', 'RubyPH', '”']",0.6166666666666667,0.6072916666666667,2,1,2,0,0,0,0,caution_and_advice
2779,RT @ABSCBNNews: Which places may be hit by #RubyPH's storm surges? http://t.co/i5Q13eyHSU #Hagupit http://t.co/rmHEHdeGuf,"['RT', '@', 'ABSCBNNews', ':', 'Which', 'places', 'may', 'hit', '#', 'RubyPH', ""'s"", 'storm', 'surges', '?', 'http', ':', '//t.co/i5Q13eyHSU', '#', 'Hagupit', 'http', ':', '//t.co/rmHEHdeGuf']",0.0,0.0,0,0,0,1,1,1,0,caution_and_advice
2780,RT @gmanews: Sun still shining over Albay | #RubyPH update via @Joseph_Morong http://t.co/1JDsEiV7YF,"['RT', '@', 'gmanews', ':', 'Sun', 'still', 'shining', 'Albay', '|', '#', 'RubyPH', 'update', 'via', '@', 'Joseph_Morong', 'http', ':', '//t.co/1JDsEiV7YF']",0.0,0.0,0,0,0,0,0,0,0,not_related_or_irrelevant
2781,#TyphoonHagupit slams into #Philippines makes landfall in Dolores via @firstpostin! God bless everyone. http://t.co/hrzKEkaBcF,"['#', 'TyphoonHagupit', 'slams', '#', 'Philippines', 'makes', 'landfall', 'Dolores', 'via', '@', 'firstpostin', '!', 'God', 'bless', 'everyone', '.', 'http', ':', '//t.co/hrzKEkaBcF']",0.0,0.0,0,0,1,0,0,0,0,sympathy_and_emotional_support
2782,RT @ABSCBNNews: PAGASA: Possible next landfall of #RubyPH is in Sibuyan Island Romblon between 8-9pm. http://t.co/w997rrpKrC | via @johnso…,"['RT', '@', 'ABSCBNNews', ':', 'PAGASA', ':', 'Possible', 'next', 'landfall', '#', 'RubyPH', 'Sibuyan', 'Island', 'Romblon', '8-9pm', '.', 'http', ':', '//t.co/w997rrpKrC', '|', 'via', '@', 'johnso…']",0.5,0.0,0,0,0,0,0,0,0,other_useful_information
2783,RT @WKofCompassion: Praying for the Phillipines as Typhoon Hagupit reaches the coast today. #compassioninaction,"['RT', '@', 'WKofCompassion', ':', 'Praying', 'Phillipines', 'Typhoon', 'Hagupit', 'reaches', 'coast', 'today', '.', '#', 'compassioninaction']",0.0,0.0,0,0,0,0,0,0,0,sympathy_and_emotional_support
2784,RT @unicefusa: Typhoon #Hagupit - here's how u can support UNICEF's relief efforts in the #Philippines: http://t.co/WYGLl2jWkH http://t.co/…,"['RT', '@', 'unicefusa', ':', 'Typhoon', '#', 'Hagupit', '-', ""'s"", 'u', 'support', 'UNICEF', ""'s"", 'relief', 'efforts', '#', 'Philippines', ':', 'http', ':', '//t.co/WYGLl2jWkH', 'http', ':', '//t.co/…']",0.0,0.0,0,0,0,0,0,0,1,donation_needs_or_offers_or_volunteering_services
2785,RT @PhilippineStar: Classes in all levels (Dec 9) have already been suspended in NCR except Manila Las Pinas San Juan and Pasig. #walang…,"['RT', '@', 'PhilippineStar', ':', 'Classes', 'levels', '(', 'Dec', '9', ')', 'already', 'suspended', 'NCR', 'except', 'Manila', 'Las', 'Pinas', 'San', 'Juan', 'Pasig', '.', '#', 'walang…']",0.0,0.0,0,1,0,0,0,0,0,not_related_or_irrelevant
2786,RT @SvenG971: Typhoon Hagupit: over half a million evacuated in the Phillippines http://t.co/8f3wpvh030,"['RT', '@', 'SvenG971', ':', 'Typhoon', 'Hagupit', ':', 'half', 'million', 'evacuated', 'Phillippines', 'http', ':', '//t.co/8f3wpvh030']",0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,displaced_people_and_evacuations
2787,RT @TheLaSallian: JUST IN: Classes in all levels in the City of Manila are suspended tomorrow December 9. #RubyPH | via @manila_bulletin,"['RT', '@', 'TheLaSallian', ':', 'JUST', 'IN', ':', 'Classes', 'levels', 'City', 'Manila', 'suspended', 'tomorrow', 'December', '9', '.', '#', 'RubyPH', '|', 'via', '@', 'manila_bulletin']",0.0,0.0,0,1,0,0,0,0,0,other_useful_information
