,tweet_text,tokenized_text,Subjectivity,polarity,nb_pronouns,nb_numerals,nb_exclm,nb_ques,count_modal_verbs,count_wh_words,nb_slang,label
1436,Second #ebola worker’s flight adds to safety questions  http://t.co/J6eoQPOO7G #healthinnovations #fda #pharma #medical #health #kalusugan,"['Second', '#', 'ebola', 'worker', '’', 'flight', 'adds', 'safety', 'questions', 'http', ':', '//t.co/J6eoQPOO7G', '#', 'healthinnovations', '#', 'fda', '#', 'pharma', '#', 'medical', '#', 'health', '#', 'kalusugan']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
1437,RT @EU_Commission: .@EU_Commission is coordinating w/partners to stem #Ebola &amp; provide treatment in West #Africa: http://t.co/Cfl3Q2Wk4L ht…,"['RT', '@', 'EU_Commission', ':', '.', '@', 'EU_Commission', 'coordinating', 'w/partners', 'stem', '#', 'Ebola', '&', 'amp', ';', 'provide', 'treatment', 'West', '#', 'Africa', ':', 'http', ':', '//t.co/Cfl3Q2Wk4L', 'ht…']",0.0,0.0,0,0,0,0,0,0,0,treatment
1438,RT @FoxNews: Some Americans still have questions on how #Ebola is transmitted. Here's what you need to know: http://t.co/4PtzTTp0Uu,"['RT', '@', 'FoxNews', ':', 'Some', 'Americans', 'still', 'questions', '#', 'Ebola', 'transmitted', '.', 'Here', ""'s"", 'need', 'know', ':', 'http', ':', '//t.co/4PtzTTp0Uu']",0.0,0.0,1,0,0,0,0,0,0,disease_transmission
1439,So when will this Ebola treatment get to Africa? Not like I really want it to get to Liberia since they started all this...,"['So', 'Ebola', 'treatment', 'get', 'Africa', '?', 'Not', 'like', 'I', 'really', 'want', 'get', 'Liberia', 'since', 'started', '...']",0.2,0.2,3,0,0,1,0,0,0,treatment
1440,Early symptoms of Ebola.. ? #Obiageli_by_DizzyDaystop,"['Early', 'symptoms', 'Ebola', '..', '?', '#', 'Obiageli_by_DizzyDaystop']",0.3,0.1,0,0,0,1,0,0,0,disease_signs_or_symptoms
1441,RT @merx001: Cure for all Viruses/Bacteria/Cancer - infections/diseases. Fuks #Ebola FACTS http://t.co/tJkpNPV9Ec,"['RT', '@', 'merx001', ':', 'Cure', 'Viruses/Bacteria/Cancer', '-', 'infections/diseases', '.', 'Fuks', '#', 'Ebola', 'FACTS', 'http', ':', '//t.co/tJkpNPV9Ec']",0.0,0.0,0,0,0,0,0,0,0,treatment
1442,RT @ThabileStella: The National Institute for Communicable Diseases says it's irresponsible to post false comments about Ebola on social ne…,"['RT', '@', 'ThabileStella', ':', 'The', 'National', 'Institute', 'Communicable', 'Diseases', 'says', ""'s"", 'irresponsible', 'post', 'false', 'comments', 'Ebola', 'social', 'ne…']",0.3333333333333333,-0.18333333333333338,1,0,0,0,0,0,0,other_useful_information
1443,"@dyerworld Ex15:26 ""If U are holy..none of these diseases"" Christ the Healer (PDF) http://t.co/7ygXrHFzWw #ebola","['@', 'dyerworld', 'Ex15:26', '``', 'If', 'U', 'holy', '..', 'none', 'diseases', ""''"", 'Christ', 'Healer', '(', 'PDF', ')', 'http', ':', '//t.co/7ygXrHFzWw', '#', 'ebola']",0.0,0.0,0,0,0,0,0,0,1,not_related_or_irrelevant
1444,RT @NigeriaNewsdesk: [TheHerald] Breakthrough as US Regulator approves Ebola drug for human treatment http://t.co/VW7GqAPHwy,"['RT', '@', 'NigeriaNewsdesk', ':', '[', 'TheHerald', ']', 'Breakthrough', 'US', 'Regulator', 'approves', 'Ebola', 'drug', 'human', 'treatment', 'http', ':', '//t.co/VW7GqAPHwy']",0.55,-0.375,0,0,0,0,0,0,0,treatment
1445,“@FemaleTexts: what are the symptoms of being fergalicious”,"['“', '@', 'FemaleTexts', ':', 'symptoms', 'fergalicious', '”']",0.0,0.0,0,0,0,0,0,0,0,not_related_or_irrelevant
1446,RT @NBCLA: Sierra Leone lost its fourth doctor to Ebola after a failed effort to transfer her abroad for medical treatment http://t.co/Eq3x…,"['RT', '@', 'NBCLA', ':', 'Sierra', 'Leone', 'lost', 'fourth', 'doctor', 'Ebola', 'failed', 'effort', 'transfer', 'abroad', 'medical', 'treatment', 'http', ':', '//t.co/Eq3x…']",0.09999999999999999,-0.16666666666666666,2,0,0,0,0,0,0,treatment
1447,YES!!!!! RT @SA_Questions: #Ebola Do you think SAA should stop flying to West Africa?,"['YES', '!', '!', '!', '!', '!', 'RT', '@', 'SA_Questions', ':', '#', 'Ebola', 'Do', 'think', 'SAA', 'stop', 'flying', 'West', 'Africa', '?']",0.0,0.0,1,0,5,1,0,0,0,not_related_or_irrelevant
1448,RT @AfricaFactsZone: Studies by Scientists show that Ebola Virus is not an airborne disease. It can be prevented by being clean (keeping a …,"['RT', '@', 'AfricaFactsZone', ':', 'Studies', 'Scientists', 'show', 'Ebola', 'Virus', 'airborne', 'disease', '.', 'It', 'prevented', 'clean', '(', 'keeping', '…']",0.7000000000000001,0.3666666666666667,1,0,0,0,0,0,0,prevention
1449,#Ebola Spotlight - Emerging Infectious Disease journal - #CDC http://t.co/wOQKqE6zaK,"['#', 'Ebola', 'Spotlight', '-', 'Emerging', 'Infectious', 'Disease', 'journal', '-', '#', 'CDC', 'http', ':', '//t.co/wOQKqE6zaK']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
1450,RT @Derry_London: Just how infectious is #Ebola? 5 Diseases More Contagious Than The Ebola Virus. #FactsNotFear http://t.co/4Zc4CWWL32,"['RT', '@', 'Derry_London', ':', 'Just', 'infectious', '#', 'Ebola', '?', '5', 'Diseases', 'More', 'Contagious', 'Than', 'The', 'Ebola', 'Virus', '.', '#', 'FactsNotFear', 'http', ':', '//t.co/4Zc4CWWL32']",0.5,0.5,0,1,0,1,0,0,0,other_useful_information
1451,Nice chilly early morning recovery ride!! One week ago was racing in warm @chpaguera ὠE @bettydesigns keeping me warm! http://t.co/7yAugfCbZZ,"['Nice', 'chilly', 'early', 'morning', 'recovery', 'ride', '!', '!', 'One', 'week', 'ago', 'racing', 'warm', '@', 'chpaguera', 'ὠE', '@', 'bettydesigns', 'keeping', 'warm', '!', 'http', ':', '//t.co/7yAugfCbZZ']",0.6799999999999999,0.30125,1,0,3,0,0,0,0,not_related_or_irrelevant
1452,[Manila Standard Today News] Canada docs tests patient with Ebola-like symptoms http://t.co/Up8XPxuBhZ,"['[', 'Manila', 'Standard', 'Today', 'News', ']', 'Canada', 'docs', 'tests', 'patient', 'Ebola-like', 'symptoms', 'http', ':', '//t.co/Up8XPxuBhZ']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
1453,The real suspect in question is Cady Heron #MeanGirls #Ebola #TwitterJoke https://t.co/So7JS5LUdE,"['The', 'real', 'suspect', 'question', 'Cady', 'Heron', '#', 'MeanGirls', '#', 'Ebola', '#', 'TwitterJoke', 'https', ':', '//t.co/So7JS5LUdE']",0.30000000000000004,0.2,0,0,0,0,0,0,0,other_useful_information
1454,"RT @Questionnier: RT if you dislike the Virus ""Ebola""? #QnAFriday","['RT', '@', 'Questionnier', ':', 'RT', 'dislike', 'Virus', '``', 'Ebola', ""''"", '?', '#', 'QnAFriday']",0.0,0.0,1,0,0,1,0,0,0,other_useful_information
1455,RT @EbolaW: At spot #Journalist in the Midst of #Ebola http://t.co/ecX8CWJpgG reporting on the disease from West #Africa compares with cove…,"['RT', '@', 'EbolaW', ':', 'At', 'spot', '#', 'Journalist', 'Midst', '#', 'Ebola', 'http', ':', '//t.co/ecX8CWJpgG', 'reporting', 'disease', 'West', '#', 'Africa', 'compares', 'cove…']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
1456,RT @realAustinYork: Waiting for Vinson to be moved and flown to Atlanta to begin her treatment #Ebola @KRLD @CBSDFW http://t.co/UvJk1EJCzL,"['RT', '@', 'realAustinYork', ':', 'Waiting', 'Vinson', 'moved', 'flown', 'Atlanta', 'begin', 'treatment', '#', 'Ebola', '@', 'KRLD', '@', 'CBSDFW', 'http', ':', '//t.co/UvJk1EJCzL']",0.0,0.0,1,0,0,0,0,0,0,affected_people
1457,#Ebola stop the chain of transmission.,"['#', 'Ebola', 'stop', 'chain', 'transmission', '.']",0.0,0.0,0,0,0,0,0,0,0,disease_transmission
1458,RT @WHO: WHO congratulates #Senegal on ending #Ebola transmission Statement: http://t.co/1Txn5Ycdml Situation assessment: http://t.co/WQ3HE…,"['RT', '@', 'WHO', ':', 'WHO', 'congratulates', '#', 'Senegal', 'ending', '#', 'Ebola', 'transmission', 'Statement', ':', 'http', ':', '//t.co/1Txn5Ycdml', 'Situation', 'assessment', ':', 'http', ':', '//t.co/WQ3HE…']",0.0,0.0,0,0,0,0,0,2,0,disease_transmission
1459,Ebola: Nigerian In Canada Put In Isolation After Showing Signs | http://t.co/2fxTswXFVH,"['Ebola', ':', 'Nigerian', 'In', 'Canada', 'Put', 'In', 'Isolation', 'After', 'Showing', 'Signs', '|', 'http', ':', '//t.co/2fxTswXFVH']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
1460,[ Other - Africa &amp; Middle East ] Open Question : Ebola worries? http://t.co/DXOfB4Fimr,"['[', 'Other', '-', 'Africa', '&', 'amp', ';', 'Middle', 'East', ']', 'Open', 'Question', ':', 'Ebola', 'worries', '?', 'http', ':', '//t.co/DXOfB4Fimr']",0.2916666666666667,-0.041666666666666664,0,0,0,1,0,0,0,not_related_or_irrelevant
1461,Anyone who didn't know me well and visited my bathroom today would have...questions. http://t.co/Focg16zUe6,"['Anyone', ""n't"", 'know', 'well', 'visited', 'bathroom', 'today', 'would', '...', 'questions', '.', 'http', ':', '//t.co/Focg16zUe6']",0.0,0.0,2,0,0,0,1,0,0,not_related_or_irrelevant
1462,Liberia-Ebola:People believe the disease is a curse that can be cured by prayer or witchcraft. http://t.co/aZJIofc1UO,"['Liberia-Ebola', ':', 'People', 'believe', 'disease', 'curse', 'cured', 'prayer', 'witchcraft', '.', 'http', ':', '//t.co/aZJIofc1UO']",0.0,0.0,0,0,0,0,0,0,0,other_useful_information
1463,RT @yvngliberal: “@MickeyDamage: Ann Coulter refers to Africa as “disease-ridden cesspool” in victim-blaming Ebola rant http://t.co/ql3emjt…,"['RT', '@', 'yvngliberal', ':', '“', '@', 'MickeyDamage', ':', 'Ann', 'Coulter', 'refers', 'Africa', '“', 'disease-ridden', 'cesspool', '”', 'victim-blaming', 'Ebola', 'rant', 'http', ':', '//t.co/ql3emjt…']",0.0,0.0,0,0,0,0,0,0,0,affected_people
1464,"""@CityNews: #BREAKING: Brampton Civic Hospital treating patient who came from Africa with fever and other Ebola-like symptoms"" Game on","['``', '@', 'CityNews', ':', '#', 'BREAKING', ':', 'Brampton', 'Civic', 'Hospital', 'treating', 'patient', 'came', 'Africa', 'fever', 'Ebola-like', 'symptoms', ""''"", 'Game']",0.3875,-0.2625,0,0,0,0,0,0,0,affected_people
1465,RT @WHO: Air travel even from #Ebola-affected countries is low-risk for Ebola transmission #alert,"['RT', '@', 'WHO', ':', 'Air', 'travel', 'even', '#', 'Ebola-affected', 'countries', 'low-risk', 'Ebola', 'transmission', '#', 'alert']",0.0,0.0,0,0,0,0,0,1,0,disease_transmission
1466,Fujifilm Drug Eyed As Possible Treatment for Ebola Virus - Wall Street Journal (blog) http://t.co/xZ7jA4GvmT,"['Fujifilm', 'Drug', 'Eyed', 'As', 'Possible', 'Treatment', 'Ebola', 'Virus', '-', 'Wall', 'Street', 'Journal', '(', 'blog', ')', 'http', ':', '//t.co/xZ7jA4GvmT']",1.0,0.0,0,0,0,0,0,0,0,treatment
1467,RT @NBCNews: Priest Miguel Pajares flown to Spain for Ebola treatment http://t.co/6jkUVU5ouZ http://t.co/DzAX0KgOBp,"['RT', '@', 'NBCNews', ':', 'Priest', 'Miguel', 'Pajares', 'flown', 'Spain', 'Ebola', 'treatment', 'http', ':', '//t.co/6jkUVU5ouZ', 'http', ':', '//t.co/DzAX0KgOBp']",0.0,0.0,0,0,0,0,0,0,0,treatment
1468,@CollegeGameDay  Is That Even A Question ?  Ameer Abdullah  #FearAmeer,"['@', 'CollegeGameDay', 'Is', 'That', 'Even', 'A', 'Question', '?', 'Ameer', 'Abdullah', '#', 'FearAmeer']",0.0,0.0,0,0,0,1,0,0,0,not_related_or_irrelevant
1469,RT @FoxNews: Nurse rips #Ebola quarantine policies after treatment at airport: http://t.co/gELwpsywcJ,"['RT', '@', 'FoxNews', ':', 'Nurse', 'rips', '#', 'Ebola', 'quarantine', 'policies', 'treatment', 'airport', ':', 'http', ':', '//t.co/gELwpsywcJ']",0.0,0.0,0,0,0,0,0,0,0,affected_people
1470,RT @CMichaelGibson: Second Drug Is Allowed for Treatment of Ebola http://t.co/Q8o1zblbkC,"['RT', '@', 'CMichaelGibson', ':', 'Second', 'Drug', 'Is', 'Allowed', 'Treatment', 'Ebola', 'http', ':', '//t.co/Q8o1zblbkC']",0.0,0.0,0,0,0,0,0,0,0,treatment
1471,New! Web-editorial from Dr @Carl_Ungerer: #Ebola and #ISIS question the emerging shape of the new international order http://t.co/D1fuDQ9Y1P,"['New', '!', 'Web-editorial', 'Dr', '@', 'Carl_Ungerer', ':', '#', 'Ebola', '#', 'ISIS', 'question', 'emerging', 'shape', 'new', 'international', 'order', 'http', ':', '//t.co/D1fuDQ9Y1P']",0.30303030303030304,0.10227272727272725,0,0,1,0,0,0,0,not_related_or_irrelevant
1472,New post: Ontario Hospital Treating Nigerian Passenger With Ebola-Like Symptoms http://t.co/5JRHxikirB,"['New', 'post', ':', 'Ontario', 'Hospital', 'Treating', 'Nigerian', 'Passenger', 'With', 'Ebola-Like', 'Symptoms', 'http', ':', '//t.co/5JRHxikirB']",0.45454545454545453,0.13636363636363635,0,0,0,0,0,0,0,affected_people
1473,"Natural ""@Questionnier: Make-Up or Natural? #BrokenVideo""","['Natural', '``', '@', 'Questionnier', ':', 'Make-Up', 'Natural', '?', '#', 'BrokenVideo', ""''""]",0.4,0.1,0,0,0,1,0,0,0,not_related_or_irrelevant
1474,@whitehouse @barackobama #Ebola Virus Could Mutate And Become Airborne Danger For Cross Species Transmission #Atlanta http://t.co/JNTaHFelDY,"['@', 'whitehouse', '@', 'barackobama', '#', 'Ebola', 'Virus', 'Could', 'Mutate', 'And', 'Become', 'Airborne', 'Danger', 'For', 'Cross', 'Species', 'Transmission', '#', 'Atlanta', 'http', ':', '//t.co/JNTaHFelDY']",0.0,0.0,0,0,0,0,1,0,0,disease_transmission
1475,I find that the information we have about Ebola prevention is quite vague.,"['I', 'find', 'information', 'Ebola', 'prevention', 'quite', 'vague', '.']",0.5,-0.5,2,0,0,0,0,0,0,prevention
1476,RT @Ikoro85: One of my contacts on BBM said Ebola is a biblical Egyptian disease &amp; therefore as a Christian he is protected... I felt sorry…,"['RT', '@', 'Ikoro85', ':', 'One', 'contacts', 'BBM', 'said', 'Ebola', 'biblical', 'Egyptian', 'disease', '&', 'amp', ';', 'therefore', 'Christian', 'protected', '...', 'I', 'felt', 'sorry…']",0.0,0.0,3,0,0,0,0,0,0,not_related_or_irrelevant
1477,Ebola.... Salt and water.....  Prevention....  All these are bullshit,"['Ebola', '....', 'Salt', 'water', '.....', 'Prevention', '....', 'All', 'bullshit']",0.0,0.0,0,0,0,0,0,0,0,prevention
1478,A woman is being treated for Ebola like symptoms in Sir Charles Gairdner Hospital #news #breaking #australia,"['A', 'woman', 'treated', 'Ebola', 'like', 'symptoms', 'Sir', 'Charles', 'Gairdner', 'Hospital', '#', 'news', '#', 'breaking', '#', 'australia']",0.0,0.0,0,0,0,0,0,0,0,treatment
1479,RT @WHO: A WHO staff briefs a #Hajj pilgrim w/ info on #Ebola prevention prior to his departure at Lagos airport #Nigeria http://t.co/7jQl…,"['RT', '@', 'WHO', ':', 'A', 'WHO', 'staff', 'briefs', '#', 'Hajj', 'pilgrim', 'w/', 'info', '#', 'Ebola', 'prevention', 'prior', 'departure', 'Lagos', 'airport', '#', 'Nigeria', 'http', ':', '//t.co/7jQl…']",0.0,0.0,1,0,0,0,0,2,0,prevention
1480,Health Ministry’s Ebola prevention plan in light of WHO announcement  24x7 Helpline opens Saturday: “No cause for pa…http://t.co/bhmndL5lpf,"['Health', 'Ministry', '’', 'Ebola', 'prevention', 'plan', 'light', 'WHO', 'announcement', '24x7', 'Helpline', 'opens', 'Saturday', ':', '“', 'No', 'cause', 'pa…http', ':', '//t.co/bhmndL5lpf']",0.7,0.4,0,0,0,0,0,1,0,prevention
1481,These diseases are spreading rapid believe it's on purpose Ebola come on seriously,"['These', 'diseases', 'spreading', 'rapid', 'believe', ""'s"", 'purpose', 'Ebola', 'come', 'seriously']",0.6666666666666666,-0.3333333333333333,1,0,0,0,0,0,0,other_useful_information
1482,RT @Asher_Wolf: Michael T. Osterholm (Center for Infectious Disease Research &amp; Policy) on the possibility ebola will become airborne http:/…,"['RT', '@', 'Asher_Wolf', ':', 'Michael', 'T.', 'Osterholm', '(', 'Center', 'Infectious', 'Disease', 'Research', '&', 'amp', ';', 'Policy', ')', 'possibility', 'ebola', 'become', 'airborne', 'http', ':', '/…']",0.1,-0.1,0,0,0,0,0,0,0,disease_transmission
1483,Cure and prevention for ebola; drink petroleum and bathe with it too,"['Cure', 'prevention', 'ebola', ';', 'drink', 'petroleum', 'bathe']",0.0,0.0,1,0,0,0,0,0,0,prevention
1484,RT @globalnewsto: UPDATED: Ontario hospital treating patient for Ebola-like symptoms http://t.co/hd8ptCZ36p http://t.co/nYOXaB2zap,"['RT', '@', 'globalnewsto', ':', 'UPDATED', ':', 'Ontario', 'hospital', 'treating', 'patient', 'Ebola-like', 'symptoms', 'http', ':', '//t.co/hd8ptCZ36p', 'http', ':', '//t.co/nYOXaB2zap']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
1485,RT @EmmaDaly: How not to handle Ebola - or why human rights matter when dealing w infectious diseases by @joeamon of @hrw http://t.co/dUEd…,"['RT', '@', 'EmmaDaly', ':', 'How', 'handle', 'Ebola', '-', 'human', 'rights', 'matter', 'dealing', 'w', 'infectious', 'diseases', '@', 'joeamon', '@', 'hrw', 'http', ':', '//t.co/dUEd…']",0.1,0.0,0,0,0,0,0,1,0,prevention
1486,RT @9NewsAUS: A woman in Perth is being assessed for Ebola after returning from West Africa suffering symptoms of the virus. @ElleMitta #9N…,"['RT', '@', '9NewsAUS', ':', 'A', 'woman', 'Perth', 'assessed', 'Ebola', 'returning', 'West', 'Africa', 'suffering', 'symptoms', 'virus', '.', '@', 'ElleMitta', '#', '9N…']",0.0,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
1487,Post #Ebola questions to @GMA Facebook page tagged #EbolaFactsABC. Tune in1PM ET to http://t.co/p23z5Utq7c  on yahoo for live Q&amp;A w/experts.,"['Post', '#', 'Ebola', 'questions', '@', 'GMA', 'Facebook', 'page', 'tagged', '#', 'EbolaFactsABC', '.', 'Tune', 'in1PM', 'ET', 'http', ':', '//t.co/p23z5Utq7c', 'yahoo', 'live', 'Q', '&', 'amp', ';', 'A', 'w/experts', '.']",0.5,0.13636363636363635,0,0,0,0,0,0,0,other_useful_information
1488,RT @LetsTalkEbola: #Ebola SYMPTOMS Sudden onset of fever Weakness Muscle pain Headache Sore throat Followed by Vomitin Diarrhea Rash intern…,"['RT', '@', 'LetsTalkEbola', ':', '#', 'Ebola', 'SYMPTOMS', 'Sudden', 'onset', 'fever', 'Weakness', 'Muscle', 'pain', 'Headache', 'Sore', 'throat', 'Followed', 'Vomitin', 'Diarrhea', 'Rash', 'intern…']",0.5,0.0,0,0,0,0,0,0,0,disease_signs_or_symptoms
1489,Some days I question God asking him why did he choose to take my father away. Who would I be if he was still here?,"['Some', 'days', 'I', 'question', 'God', 'asking', 'choose', 'take', 'father', 'away', '.', 'Who', 'would', 'I', 'still', '?']",0.0,0.0,6,0,0,1,1,1,0,not_related_or_irrelevant
1490,RT @ScienceNews: Airborne transmission of Ebola highly unlikely according to research on monkeys: http://t.co/vp4dB5M1hr,"['RT', '@', 'ScienceNews', ':', 'Airborne', 'transmission', 'Ebola', 'highly', 'unlikely', 'according', 'research', 'monkeys', ':', 'http', ':', '//t.co/vp4dB5M1hr']",0.5,-0.5,0,0,0,0,0,0,0,disease_transmission
1491,Inside CDC's Ebola war room: CNN's Dr. Sanjay Gupta takes you inside the Centers for Disease Control where the... http://t.co/Z6MfUMPbGH,"['Inside', 'CDC', ""'s"", 'Ebola', 'war', 'room', ':', 'CNN', ""'s"", 'Dr.', 'Sanjay', 'Gupta', 'takes', 'inside', 'Centers', 'Disease', 'Control', '...', 'http', ':', '//t.co/Z6MfUMPbGH']",0.0,0.0,1,0,0,0,0,0,0,other_useful_information
1492,RT @LEGACYfied: Ebola Prevention tips from @mpc9ja   You can also vist : http://t.co/jFhixnxqhl http://t.co/9CvLA5pX3y http://t.co/UA4RcBsc…,"['RT', '@', 'LEGACYfied', ':', 'Ebola', 'Prevention', 'tips', '@', 'mpc9ja', 'You', 'also', 'vist', ':', 'http', ':', '//t.co/jFhixnxqhl', 'http', ':', '//t.co/9CvLA5pX3y', 'http', ':', '//t.co/UA4RcBsc…']",0.0,0.0,1,0,0,0,0,0,0,prevention
1493,RT @inquiringshow: 5 diseases that are scarier than ebola http://t.co/4viu1e6Fqp via @motherjones,"['RT', '@', 'inquiringshow', ':', '5', 'diseases', 'scarier', 'ebola', 'http', ':', '//t.co/4viu1e6Fqp', 'via', '@', 'motherjones']",0.0,0.0,0,1,0,0,0,0,0,other_useful_information
1494,RT @CDCtravel: #EbolaFacts: Only #Ebola patients with symptoms are contagious. CDC and partners are watching for travelers w/ symptoms.,"['RT', '@', 'CDCtravel', ':', '#', 'EbolaFacts', ':', 'Only', '#', 'Ebola', 'patients', 'symptoms', 'contagious', '.', 'CDC', 'partners', 'watching', 'travelers', 'w/', 'symptoms', '.']",1.0,0.0,0,0,0,0,0,0,0,disease_transmission
1495,.@Northwoods_Lady The only thing I can say to perhaps calm you is please read a lot about #Ebola &amp; its transmissionthen you will worry less,"['.', '@', 'Northwoods_Lady', 'The', 'thing', 'I', 'say', 'perhaps', 'calm', 'please', 'read', 'lot', '#', 'Ebola', '&', 'amp', ';', 'transmissionthen', 'worry', 'less']",0.6055555555555555,0.04444444444444446,4,0,0,0,0,0,0,disease_transmission
1496,“@10News: #BREAKING: Nurse finds no signs of #Ebola for Southwestern student: http://t.co/7xCBfeigC7 http://t.co/XxWsFgbR3H” 😭😭😭😭😭😂😂😂😂😂💀😩😭,"['“', '@', '10News', ':', '#', 'BREAKING', ':', 'Nurse', 'finds', 'signs', '#', 'Ebola', 'Southwestern', 'student', ':', 'http', ':', '//t.co/7xCBfeigC7', 'http', ':', '//t.co/XxWsFgbR3H', '”', '😭😭😭😭😭😂😂😂😂😂💀😩😭']",0.0,0.0,0,0,0,0,0,0,0,affected_people
